gain	8	2	-98.75
gain	2	9	-94.10
gain	9	2	-90.87
gain	2	10	-96.11
gain	10	2	-93.94
gain	2	11	-105.70
gain	11	2	-101.51
gain	2	12	-109.04
gain	12	2	-104.89
gain	2	13	-104.82
gain	13	2	-105.86
gain	2	14	-111.42
gain	14	2	-108.23
gain	2	15	-73.32
gain	15	2	-68.68
gain	2	16	-62.96
gain	16	2	-59.12
gain	2	17	-59.96
gain	17	2	-55.70
gain	2	18	-59.52
gain	18	2	-58.98
gain	2	19	-78.44
gain	19	2	-77.85
gain	2	20	-82.97
gain	20	2	-80.30
gain	2	21	-90.92
gain	21	2	-86.53
gain	2	22	-87.15
gain	22	2	-83.27
gain	2	23	-98.12
gain	23	2	-95.38
gain	2	24	-94.53
gain	24	2	-92.03
gain	2	25	-100.79
gain	25	2	-97.04
gain	2	26	-96.51
gain	26	2	-94.92
gain	2	27	-108.48
gain	27	2	-105.78
gain	2	28	-112.38
gain	28	2	-107.75
gain	2	29	-106.74
gain	29	2	-108.51
gain	2	30	-85.97
gain	30	2	-83.78
gain	2	31	-75.84
gain	31	2	-70.12
gain	2	32	-70.44
gain	32	2	-70.22
gain	2	33	-70.26
gain	33	2	-67.64
gain	2	34	-79.99
gain	34	2	-72.85
gain	2	35	-78.45
gain	35	2	-76.09
gain	2	36	-94.99
gain	36	2	-93.28
gain	2	37	-90.81
gain	37	2	-87.45
gain	2	38	-94.22
gain	38	2	-91.98
gain	2	39	-98.13
gain	39	2	-94.59
gain	2	40	-100.16
gain	40	2	-96.13
gain	2	41	-109.23
gain	41	2	-104.98
gain	2	42	-105.96
gain	42	2	-105.38
gain	2	43	-109.46
gain	43	2	-106.31
gain	2	44	-111.00
gain	44	2	-104.92
gain	2	45	-84.30
gain	45	2	-85.15
gain	2	46	-73.77
gain	46	2	-71.45
gain	2	47	-77.20
gain	47	2	-69.82
gain	2	48	-83.94
gain	48	2	-84.70
gain	2	49	-86.22
gain	49	2	-88.95
gain	2	50	-91.77
gain	50	2	-87.49
gain	2	51	-80.11
gain	51	2	-77.65
gain	2	52	-98.66
gain	52	2	-97.41
gain	2	53	-101.25
gain	53	2	-94.78
gain	2	54	-107.36
gain	54	2	-101.89
gain	2	55	-97.75
gain	55	2	-92.06
gain	2	56	-107.29
gain	56	2	-107.06
gain	2	57	-104.58
gain	57	2	-97.22
gain	2	58	-112.28
gain	58	2	-109.33
gain	2	59	-109.43
gain	59	2	-106.89
gain	2	60	-91.14
gain	60	2	-87.45
gain	2	61	-88.01
gain	61	2	-83.75
gain	2	62	-78.95
gain	62	2	-76.84
gain	2	63	-85.08
gain	63	2	-78.90
gain	2	64	-90.96
gain	64	2	-85.31
gain	2	65	-92.52
gain	65	2	-89.50
gain	2	66	-88.70
gain	66	2	-87.51
gain	2	67	-95.52
gain	67	2	-90.79
gain	2	68	-94.94
gain	68	2	-92.33
gain	2	69	-99.83
gain	69	2	-96.53
gain	2	70	-107.79
gain	70	2	-109.83
gain	2	71	-110.09
gain	71	2	-108.62
gain	2	72	-105.03
gain	72	2	-98.53
gain	2	73	-106.61
gain	73	2	-106.96
gain	2	74	-116.76
gain	74	2	-115.36
gain	2	75	-100.15
gain	75	2	-96.03
gain	2	76	-92.54
gain	76	2	-88.60
gain	2	77	-88.62
gain	77	2	-86.32
gain	2	78	-89.34
gain	78	2	-86.44
gain	2	79	-84.91
gain	79	2	-79.80
gain	2	80	-94.61
gain	80	2	-95.24
gain	2	81	-101.32
gain	81	2	-95.66
gain	2	82	-94.64
gain	82	2	-88.69
gain	2	83	-100.32
gain	83	2	-95.31
gain	2	84	-104.28
gain	84	2	-100.56
gain	2	85	-106.60
gain	85	2	-99.11
gain	2	86	-105.41
gain	86	2	-101.91
gain	2	87	-107.46
gain	87	2	-104.91
gain	2	88	-103.65
gain	88	2	-99.82
gain	2	89	-110.93
gain	89	2	-108.28
gain	2	90	-95.93
gain	90	2	-96.27
gain	2	91	-93.60
gain	91	2	-92.60
gain	2	92	-95.80
gain	92	2	-94.24
gain	2	93	-96.19
gain	93	2	-94.32
gain	2	94	-90.78
gain	94	2	-80.22
gain	2	95	-98.30
gain	95	2	-96.47
gain	2	96	-100.25
gain	96	2	-95.49
gain	2	97	-104.24
gain	97	2	-101.31
gain	2	98	-100.16
gain	98	2	-96.47
gain	2	99	-109.38
gain	99	2	-106.16
gain	2	100	-103.15
gain	100	2	-102.06
gain	2	101	-107.88
gain	101	2	-101.52
gain	2	102	-105.54
gain	102	2	-98.82
gain	2	103	-115.95
gain	103	2	-113.91
gain	2	104	-109.25
gain	104	2	-107.74
gain	2	105	-95.49
gain	105	2	-93.72
gain	2	106	-100.70
gain	106	2	-99.20
gain	2	107	-97.57
gain	107	2	-94.36
gain	2	108	-100.66
gain	108	2	-97.16
gain	2	109	-97.21
gain	109	2	-92.46
gain	2	110	-105.39
gain	110	2	-104.74
gain	2	111	-102.00
gain	111	2	-103.58
gain	2	112	-106.45
gain	112	2	-102.22
gain	2	113	-100.76
gain	113	2	-96.55
gain	2	114	-110.67
gain	114	2	-105.01
gain	2	115	-111.64
gain	115	2	-107.74
gain	2	116	-108.83
gain	116	2	-108.60
gain	2	117	-113.44
gain	117	2	-108.71
gain	2	118	-113.96
gain	118	2	-109.93
gain	2	119	-110.82
gain	119	2	-106.39
gain	2	120	-102.84
gain	120	2	-98.47
gain	2	121	-108.83
gain	121	2	-104.70
gain	2	122	-103.24
gain	122	2	-100.85
gain	2	123	-105.73
gain	123	2	-102.29
gain	2	124	-102.48
gain	124	2	-97.53
gain	2	125	-104.51
gain	125	2	-105.28
gain	2	126	-101.92
gain	126	2	-104.98
gain	2	127	-104.70
gain	127	2	-103.74
gain	2	128	-99.38
gain	128	2	-95.09
gain	2	129	-106.92
gain	129	2	-109.06
gain	2	130	-110.69
gain	130	2	-108.84
gain	2	131	-108.60
gain	131	2	-101.61
gain	2	132	-116.30
gain	132	2	-111.82
gain	2	133	-110.83
gain	133	2	-108.16
gain	2	134	-117.70
gain	134	2	-117.26
gain	2	135	-101.07
gain	135	2	-96.20
gain	2	136	-102.47
gain	136	2	-96.71
gain	2	137	-106.35
gain	137	2	-105.12
gain	2	138	-104.49
gain	138	2	-100.87
